ordinal,species,in6,in5,in4,in3,in2,in1,total,year,site,DI,elev,spsiteyear,doy_adult,gdd_adult
252,Cratypledes neglectus,9,0,0,0,0,0,9,2008,A1,6,2195,A12008Cratypledes neglectus,173,154.6740922
262,Cratypledes neglectus,9,0,0,0,0,0,9,2008,A1,6,2195,A12008Cratypledes neglectus,173,154.6740922
131,Cratypledes neglectus,0,0,0,0,1,3,4,2009,A1,1.25,2195,A12009Cratypledes neglectus,186,280.7652868
139,Cratypledes neglectus,0,0,0,0,2,2,4,2009,A1,1.5,2195,A12009Cratypledes neglectus,186,280.7652868
148,Cratypledes neglectus,0,4,0,0,0,0,4,2009,A1,5,2195,A12009Cratypledes neglectus,186,280.7652868
163,Cratypledes neglectus,0,1,0,2,3,4,10,2009,A1,2.1,2195,A12009Cratypledes neglectus,186,280.7652868
174,Cratypledes neglectus,0,0,1,7,0,0,8,2009,A1,3.125,2195,A12009Cratypledes neglectus,186,280.7652868
179,Cratypledes neglectus,1,1,0,1,0,0,3,2009,A1,4.666666667,2195,A12009Cratypledes neglectus,186,280.7652868
189,Cratypledes neglectus,7,0,0,0,0,0,7,2009,A1,6,2195,A12009Cratypledes neglectus,186,280.7652868
195,Cratypledes neglectus,16,0,0,0,0,0,16,2009,A1,6,2195,A12009Cratypledes neglectus,186,280.7652868
203,Cratypledes neglectus,15,0,0,0,0,0,15,2009,A1,6,2195,A12009Cratypledes neglectus,186,280.7652868
212,Cratypledes neglectus,23,0,0,0,0,0,23,2009,A1,6,2195,A12009Cratypledes neglectus,186,280.7652868
219,Cratypledes neglectus,21,0,0,0,0,0,21,2009,A1,6,2195,A12009Cratypledes neglectus,186,280.7652868
227,Cratypledes neglectus,22,0,0,0,0,0,22,2009,A1,6,2195,A12009Cratypledes neglectus,186,280.7652868
237,Cratypledes neglectus,16,0,0,0,0,0,16,2009,A1,6,2195,A12009Cratypledes neglectus,186,280.7652868
160,Cratypledes neglectus,0,0,0,0,2,1,3,2010,A1,1.666666667,2195,A12010Cratypledes neglectus,195,269.0567016
168,Cratypledes neglectus,0,0,0,1,3,3,7,2010,A1,1.714285714,2195,A12010Cratypledes neglectus,195,269.0567016
176,Cratypledes neglectus,0,0,5,3,1,0,9,2010,A1,3.444444444,2195,A12010Cratypledes neglectus,195,269.0567016
183,Cratypledes neglectus,0,5,4,1,0,0,10,2010,A1,4.4,2195,A12010Cratypledes neglectus,195,269.0567016
190,Cratypledes neglectus,18,5,2,1,0,0,26,2010,A1,5.538461538,2195,A12010Cratypledes neglectus,195,269.0567016
201,Cratypledes neglectus,7,0,0,0,0,0,7,2010,A1,6,2195,A12010Cratypledes neglectus,195,269.0567016
209,Cratypledes neglectus,10,0,0,0,0,0,10,2010,A1,6,2195,A12010Cratypledes neglectus,195,269.0567016
217,Cratypledes neglectus,7,0,0,0,0,0,7,2010,A1,6,2195,A12010Cratypledes neglectus,195,269.0567016
226,Cratypledes neglectus,6,0,0,0,0,0,6,2010,A1,6,2195,A12010Cratypledes neglectus,195,269.0567016
231,Cratypledes neglectus,17,0,0,0,0,0,17,2010,A1,6,2195,A12010Cratypledes neglectus,195,269.0567016
239,Cratypledes neglectus,14,0,0,0,0,0,14,2010,A1,6,2195,A12010Cratypledes neglectus,195,269.0567016
146,Cratypledes neglectus,0,0,0,0,0,3,3,2011,A1,1,2195,A12011Cratypledes neglectus,191,250.7857505
174,Cratypledes neglectus,0,3,2,0,0,0,5,2011,A1,4.6,2195,A12011Cratypledes neglectus,191,250.7857505
181,Cratypledes neglectus,4,7,3,0,0,0,14,2011,A1,5.071428571,2195,A12011Cratypledes neglectus,191,250.7857505
189,Cratypledes neglectus,28,9,5,0,0,0,42,2011,A1,5.547619048,2195,A12011Cratypledes neglectus,191,250.7857505
195,Cratypledes neglectus,37,0,0,0,0,0,37,2011,A1,6,2195,A12011Cratypledes neglectus,191,250.7857505
203,Cratypledes neglectus,31,0,0,0,0,0,31,2011,A1,6,2195,A12011Cratypledes neglectus,191,250.7857505
207,Cratypledes neglectus,27,0,0,0,0,0,27,2011,A1,6,2195,A12011Cratypledes neglectus,191,250.7857505
215,Cratypledes neglectus,23,0,0,0,0,0,23,2011,A1,6,2195,A12011Cratypledes neglectus,191,250.7857505
225,Cratypledes neglectus,20,0,0,0,0,0,20,2011,A1,6,2195,A12011Cratypledes neglectus,191,250.7857505
245,Cratypledes neglectus,3,0,0,0,0,0,3,2011,A1,6,2195,A12011Cratypledes neglectus,191,250.7857505
212,Dissosteira carolina,2,2,1,0,0,0,5,2008,A1,5.2,2195,A12008Dissosteira carolina,NA,NA
218,Dissosteira carolina,2,2,0,0,0,0,4,2008,A1,5.5,2195,A12008Dissosteira carolina,NA,NA
219,Dissosteira carolina,3,0,0,0,0,0,3,2009,A1,6,2195,A12009Dissosteira carolina,NA,NA
107,Eritettix simplex,0,17,1,6,9,3,36,2007,A1,3.555555556,2195,A12007Eritettix simplex,137,81.75744552
151,Eritettix simplex,5,0,0,0,0,0,5,2007,A1,6,2195,A12007Eritettix simplex,137,81.75744552
156,Eritettix simplex,22,0,0,0,0,0,22,2007,A1,6,2195,A12007Eritettix simplex,137,81.75744552
161,Eritettix simplex,6,0,0,0,0,0,6,2007,A1,6,2195,A12007Eritettix simplex,137,81.75744552
168,Eritettix simplex,10,0,0,0,0,0,10,2007,A1,6,2195,A12007Eritettix simplex,137,81.75744552
175,Eritettix simplex,3,0,0,0,0,0,3,2007,A1,6,2195,A12007Eritettix simplex,137,81.75744552
182,Eritettix simplex,8,0,0,0,0,0,8,2007,A1,6,2195,A12007Eritettix simplex,137,81.75744552
189,Eritettix simplex,7,0,0,0,0,0,7,2007,A1,6,2195,A12007Eritettix simplex,137,81.75744552
196,Eritettix simplex,9,0,0,0,0,0,9,2007,A1,6,2195,A12007Eritettix simplex,137,81.75744552
204,Eritettix simplex,6,0,0,0,0,0,6,2007,A1,6,2195,A12007Eritettix simplex,137,81.75744552
218,Eritettix simplex,3,0,0,0,0,0,3,2007,A1,6,2195,A12007Eritettix simplex,137,81.75744552
249,Eritettix simplex,0,0,0,2,4,2,8,2007,A1,2,2195,A12007Eritettix simplex,137,81.75744552
273,Eritettix simplex,0,0,2,4,4,3,13,2007,A1,2.384615385,2195,A12007Eritettix simplex,137,81.75744552
104,Eritettix simplex,0,1,6,4,0,0,11,2008,A1,3.727272727,2195,A12008Eritettix simplex,124,33.67233885
113,Eritettix simplex,1,14,3,0,0,0,18,2008,A1,4.888888889,2195,A12008Eritettix simplex,124,33.67233885
122,Eritettix simplex,4,3,0,0,0,0,7,2008,A1,5.571428571,2195,A12008Eritettix simplex,124,33.67233885
129,Eritettix simplex,17,8,2,0,0,0,27,2008,A1,5.555555556,2195,A12008Eritettix simplex,124,33.67233885
139,Eritettix simplex,9,6,3,0,0,0,18,2008,A1,5.333333333,2195,A12008Eritettix simplex,124,33.67233885
149,Eritettix simplex,19,5,0,0,0,0,24,2008,A1,5.791666667,2195,A12008Eritettix simplex,124,33.67233885
157,Eritettix simplex,32,0,0,0,0,0,32,2008,A1,6,2195,A12008Eritettix simplex,124,33.67233885
163,Eritettix simplex,12,0,0,0,0,0,12,2008,A1,6,2195,A12008Eritettix simplex,124,33.67233885
168,Eritettix simplex,22,0,0,0,0,0,22,2008,A1,6,2195,A12008Eritettix simplex,124,33.67233885
175,Eritettix simplex,12,0,0,0,0,0,12,2008,A1,6,2195,A12008Eritettix simplex,124,33.67233885
183,Eritettix simplex,12,0,0,0,0,0,12,2008,A1,6,2195,A12008Eritettix simplex,124,33.67233885
190,Eritettix simplex,5,0,0,0,0,0,5,2008,A1,6,2195,A12008Eritettix simplex,124,33.67233885
197,Eritettix simplex,5,0,0,0,0,0,5,2008,A1,6,2195,A12008Eritettix simplex,124,33.67233885
206,Eritettix simplex,12,0,0,0,0,0,12,2008,A1,6,2195,A12008Eritettix simplex,124,33.67233885
288,Eritettix simplex,0,0,0,0,3,2,5,2008,A1,1.6,2195,A12008Eritettix simplex,124,33.67233885
125,Eritettix simplex,2,1,1,0,0,0,4,2009,A1,5.25,2195,A12009Eritettix simplex,135,49.22441251
131,Eritettix simplex,4,4,0,0,0,0,8,2009,A1,5.5,2195,A12009Eritettix simplex,135,49.22441251
139,Eritettix simplex,9,5,0,0,0,0,14,2009,A1,5.642857143,2195,A12009Eritettix simplex,135,49.22441251
148,Eritettix simplex,9,0,0,0,0,0,9,2009,A1,6,2195,A12009Eritettix simplex,135,49.22441251
156,Eritettix simplex,7,0,0,0,0,0,7,2009,A1,6,2195,A12009Eritettix simplex,135,49.22441251
163,Eritettix simplex,14,0,0,0,0,0,14,2009,A1,6,2195,A12009Eritettix simplex,135,49.22441251
174,Eritettix simplex,5,0,0,0,0,0,5,2009,A1,6,2195,A12009Eritettix simplex,135,49.22441251
179,Eritettix simplex,4,0,0,0,0,0,4,2009,A1,6,2195,A12009Eritettix simplex,135,49.22441251
189,Eritettix simplex,3,0,0,0,0,0,3,2009,A1,6,2195,A12009Eritettix simplex,135,49.22441251
212,Eritettix simplex,3,0,0,0,0,0,3,2009,A1,6,2195,A12009Eritettix simplex,135,49.22441251
127,Eritettix simplex,0,8,6,1,0,0,15,2010,A1,4.466666667,2195,A12010Eritettix simplex,142,49.33191424
136,Eritettix simplex,1,9,0,0,0,0,10,2010,A1,5.1,2195,A12010Eritettix simplex,142,49.33191424
142,Eritettix simplex,7,2,0,0,0,0,9,2010,A1,5.777777778,2195,A12010Eritettix simplex,142,49.33191424
149,Eritettix simplex,8,1,0,0,0,0,9,2010,A1,5.888888889,2195,A12010Eritettix simplex,142,49.33191424
154,Eritettix simplex,24,0,0,0,0,0,24,2010,A1,6,2195,A12010Eritettix simplex,142,49.33191424
160,Eritettix simplex,25,0,0,0,0,0,25,2010,A1,6,2195,A12010Eritettix simplex,142,49.33191424
176,Eritettix simplex,4,0,0,0,0,0,4,2010,A1,6,2195,A12010Eritettix simplex,142,49.33191424
183,Eritettix simplex,6,0,0,0,0,0,6,2010,A1,6,2195,A12010Eritettix simplex,142,49.33191424
190,Eritettix simplex,5,0,0,0,0,0,5,2010,A1,6,2195,A12010Eritettix simplex,142,49.33191424
231,Eritettix simplex,0,0,0,0,0,5,5,2010,A1,1,2195,A12010Eritettix simplex,142,49.33191424
239,Eritettix simplex,0,0,0,0,2,4,6,2010,A1,1.333333333,2195,A12010Eritettix simplex,142,49.33191424
125,Eritettix simplex,5,1,0,0,0,0,6,2011,A1,5.833333333,2195,A12011Eritettix simplex,125,15.03419557
131,Eritettix simplex,10,0,0,0,0,0,10,2011,A1,6,2195,A12011Eritettix simplex,125,15.03419557
140,Eritettix simplex,11,3,0,0,0,0,14,2011,A1,5.785714286,2195,A12011Eritettix simplex,125,15.03419557
146,Eritettix simplex,9,0,0,0,0,0,9,2011,A1,6,2195,A12011Eritettix simplex,125,15.03419557
154,Eritettix simplex,5,0,0,0,0,0,5,2011,A1,6,2195,A12011Eritettix simplex,125,15.03419557
160,Eritettix simplex,13,0,0,0,0,0,13,2011,A1,6,2195,A12011Eritettix simplex,125,15.03419557
167,Eritettix simplex,11,0,0,0,0,0,11,2011,A1,6,2195,A12011Eritettix simplex,125,15.03419557
174,Eritettix simplex,12,0,0,0,0,0,12,2011,A1,6,2195,A12011Eritettix simplex,125,15.03419557
181,Eritettix simplex,9,0,0,0,0,0,9,2011,A1,6,2195,A12011Eritettix simplex,125,15.03419557
189,Eritettix simplex,11,0,0,0,0,0,11,2011,A1,6,2195,A12011Eritettix simplex,125,15.03419557
195,Eritettix simplex,11,0,0,0,0,0,11,2011,A1,6,2195,A12011Eritettix simplex,125,15.03419557
245,Eritettix simplex,0,0,0,0,5,5,10,2011,A1,1.5,2195,A12011Eritettix simplex,125,15.03419557
183,Hesperotettix viridis,0,0,7,2,0,0,9,1958,A1,3.777777778,2195,A11958Hesperotettix viridis,NA,NA
210,Hesperotettix viridis,17,12,5,0,0,0,34,1958,A1,5.352941176,2195,A11958Hesperotettix viridis,NA,NA
241,Hesperotettix viridis,18,0,0,0,0,0,18,1958,A1,6,2195,A11958Hesperotettix viridis,NA,NA
160,Hesperotettix viridis,0,0,0,0,2,9,11,1959,A1,1.181818182,2195,A11959Hesperotettix viridis,225,616.9883406
167,Hesperotettix viridis,0,0,0,0,7,10,17,1959,A1,1.411764706,2195,A11959Hesperotettix viridis,225,616.9883406
174,Hesperotettix viridis,0,0,0,1,2,0,3,1959,A1,2.333333333,2195,A11959Hesperotettix viridis,225,616.9883406
183,Hesperotettix viridis,0,3,18,6,5,6,38,1959,A1,3.184210526,2195,A11959Hesperotettix viridis,225,616.9883406
195,Hesperotettix viridis,0,19,17,2,1,0,39,1959,A1,4.384615385,2195,A11959Hesperotettix viridis,225,616.9883406
202,Hesperotettix viridis,8,25,4,1,0,0,38,1959,A1,5.052631579,2195,A11959Hesperotettix viridis,225,616.9883406
209,Hesperotettix viridis,15,14,3,7,0,0,39,1959,A1,4.948717949,2195,A11959Hesperotettix viridis,225,616.9883406
217,Hesperotettix viridis,21,8,4,6,0,0,39,1959,A1,5.128205128,2195,A11959Hesperotettix viridis,225,616.9883406
223,Hesperotettix viridis,16,6,1,2,0,0,25,1959,A1,5.44,2195,A11959Hesperotettix viridis,225,616.9883406
230,Hesperotettix viridis,13,1,0,0,0,0,14,1959,A1,5.928571429,2195,A11959Hesperotettix viridis,225,616.9883406
237,Hesperotettix viridis,30,0,0,0,0,0,30,1959,A1,6,2195,A11959Hesperotettix viridis,225,616.9883406
243,Hesperotettix viridis,15,0,0,0,0,0,15,1959,A1,6,2195,A11959Hesperotettix viridis,225,616.9883406
257,Hesperotettix viridis,7,0,0,0,0,0,7,1959,A1,6,2195,A11959Hesperotettix viridis,225,616.9883406
161,Hesperotettix viridis,0,0,1,3,1,0,5,2007,A1,3,2195,A12007Hesperotettix viridis,201,488.5270736
168,Hesperotettix viridis,0,0,1,3,2,0,6,2007,A1,2.833333333,2195,A12007Hesperotettix viridis,201,488.5270736
175,Hesperotettix viridis,0,1,5,2,1,0,9,2007,A1,3.666666667,2195,A12007Hesperotettix viridis,201,488.5270736
182,Hesperotettix viridis,0,4,3,0,0,0,7,2007,A1,4.571428571,2195,A12007Hesperotettix viridis,201,488.5270736
189,Hesperotettix viridis,0,1,2,0,0,0,3,2007,A1,4.333333333,2195,A12007Hesperotettix viridis,201,488.5270736
196,Hesperotettix viridis,7,6,0,0,0,0,13,2007,A1,5.538461538,2195,A12007Hesperotettix viridis,201,488.5270736
204,Hesperotettix viridis,11,2,0,0,0,0,13,2007,A1,5.846153846,2195,A12007Hesperotettix viridis,201,488.5270736
211,Hesperotettix viridis,12,0,0,0,0,0,12,2007,A1,6,2195,A12007Hesperotettix viridis,201,488.5270736
218,Hesperotettix viridis,3,0,0,0,0,0,3,2007,A1,6,2195,A12007Hesperotettix viridis,201,488.5270736
229,Hesperotettix viridis,4,0,0,0,0,0,4,2007,A1,6,2195,A12007Hesperotettix viridis,201,488.5270736
168,Hesperotettix viridis,0,0,0,3,1,0,4,2008,A1,2.75,2195,A12008Hesperotettix viridis,208,414.6740922
175,Hesperotettix viridis,0,1,2,4,2,0,9,2008,A1,3.222222222,2195,A12008Hesperotettix viridis,208,414.6740922
183,Hesperotettix viridis,0,0,1,5,2,0,8,2008,A1,2.875,2195,A12008Hesperotettix viridis,208,414.6740922
190,Hesperotettix viridis,0,4,3,0,0,0,7,2008,A1,4.571428571,2195,A12008Hesperotettix viridis,208,414.6740922
197,Hesperotettix viridis,9,7,7,1,0,0,24,2008,A1,5,2195,A12008Hesperotettix viridis,208,414.6740922
206,Hesperotettix viridis,18,0,0,0,0,0,18,2008,A1,6,2195,A12008Hesperotettix viridis,208,414.6740922
212,Hesperotettix viridis,9,4,1,0,0,0,14,2008,A1,5.571428571,2195,A12008Hesperotettix viridis,208,414.6740922
218,Hesperotettix viridis,9,3,0,0,0,0,12,2008,A1,5.75,2195,A12008Hesperotettix viridis,208,414.6740922
224,Hesperotettix viridis,11,0,0,0,0,0,11,2008,A1,6,2195,A12008Hesperotettix viridis,208,414.6740922
232,Hesperotettix viridis,6,0,0,0,0,0,6,2008,A1,6,2195,A12008Hesperotettix viridis,208,414.6740922
241,Hesperotettix viridis,9,0,0,0,0,0,9,2008,A1,6,2195,A12008Hesperotettix viridis,208,414.6740922
252,Hesperotettix viridis,3,0,0,0,0,0,3,2008,A1,6,2195,A12008Hesperotettix viridis,208,414.6740922
148,Hesperotettix viridis,0,0,0,0,1,4,5,2009,A1,1.2,2195,A12009Hesperotettix viridis,218,362.916899
156,Hesperotettix viridis,0,0,0,0,3,4,7,2009,A1,1.428571429,2195,A12009Hesperotettix viridis,218,362.916899
163,Hesperotettix viridis,0,0,0,7,12,21,40,2009,A1,1.65,2195,A12009Hesperotettix viridis,218,362.916899
174,Hesperotettix viridis,0,0,5,8,4,4,21,2009,A1,2.666666667,2195,A12009Hesperotettix viridis,218,362.916899
179,Hesperotettix viridis,0,0,1,5,6,2,14,2009,A1,2.357142857,2195,A12009Hesperotettix viridis,218,362.916899
189,Hesperotettix viridis,0,5,9,0,3,0,17,2009,A1,3.941176471,2195,A12009Hesperotettix viridis,218,362.916899
195,Hesperotettix viridis,4,20,17,6,1,1,49,2009,A1,4.346938776,2195,A12009Hesperotettix viridis,218,362.916899
203,Hesperotettix viridis,27,17,18,9,0,0,71,2009,A1,4.873239437,2195,A12009Hesperotettix viridis,218,362.916899
212,Hesperotettix viridis,18,9,0,1,0,0,28,2009,A1,5.571428571,2195,A12009Hesperotettix viridis,218,362.916899
219,Hesperotettix viridis,19,4,3,0,0,0,26,2009,A1,5.615384615,2195,A12009Hesperotettix viridis,218,362.916899
227,Hesperotettix viridis,18,1,0,0,0,0,19,2009,A1,5.947368421,2195,A12009Hesperotettix viridis,218,362.916899
237,Hesperotettix viridis,14,0,0,0,0,0,14,2009,A1,6,2195,A12009Hesperotettix viridis,218,362.916899
160,Hesperotettix viridis,0,0,0,0,1,4,5,2010,A1,1.2,2195,A12010Hesperotettix viridis,210,409.0567016
168,Hesperotettix viridis,0,0,0,2,4,5,11,2010,A1,1.727272727,2195,A12010Hesperotettix viridis,210,409.0567016
176,Hesperotettix viridis,0,0,0,5,9,6,20,2010,A1,1.95,2195,A12010Hesperotettix viridis,210,409.0567016
183,Hesperotettix viridis,0,0,7,13,8,2,30,2010,A1,2.833333333,2195,A12010Hesperotettix viridis,210,409.0567016
190,Hesperotettix viridis,0,6,20,16,0,0,42,2010,A1,3.761904762,2195,A12010Hesperotettix viridis,210,409.0567016
201,Hesperotettix viridis,10,16,6,2,0,1,35,2010,A1,4.885714286,2195,A12010Hesperotettix viridis,210,409.0567016
209,Hesperotettix viridis,37,10,4,2,0,0,53,2010,A1,5.547169811,2195,A12010Hesperotettix viridis,210,409.0567016
217,Hesperotettix viridis,29,8,2,2,0,0,41,2010,A1,5.56097561,2195,A12010Hesperotettix viridis,210,409.0567016
226,Hesperotettix viridis,32,9,1,1,0,0,43,2010,A1,5.674418605,2195,A12010Hesperotettix viridis,210,409.0567016
231,Hesperotettix viridis,36,0,0,0,0,0,36,2010,A1,6,2195,A12010Hesperotettix viridis,210,409.0567016
239,Hesperotettix viridis,27,0,0,0,0,0,27,2010,A1,6,2195,A12010Hesperotettix viridis,210,409.0567016
154,Hesperotettix viridis,0,0,0,0,1,7,8,2011,A1,1.125,2195,A12011Hesperotettix viridis,209,371.3233097
160,Hesperotettix viridis,0,0,0,1,6,18,25,2011,A1,1.32,2195,A12011Hesperotettix viridis,209,371.3233097
167,Hesperotettix viridis,0,0,0,5,5,9,19,2011,A1,1.789473684,2195,A12011Hesperotettix viridis,209,371.3233097
174,Hesperotettix viridis,0,0,4,5,2,1,12,2011,A1,3,2195,A12011Hesperotettix viridis,209,371.3233097
189,Hesperotettix viridis,5,16,16,10,5,1,53,2011,A1,4.056603774,2195,A12011Hesperotettix viridis,209,371.3233097
195,Hesperotettix viridis,22,19,12,2,1,0,56,2011,A1,5.053571429,2195,A12011Hesperotettix viridis,209,371.3233097
203,Hesperotettix viridis,28,21,2,0,0,0,51,2011,A1,5.509803922,2195,A12011Hesperotettix viridis,209,371.3233097
207,Hesperotettix viridis,8,9,0,0,0,0,17,2011,A1,5.470588235,2195,A12011Hesperotettix viridis,209,371.3233097
215,Hesperotettix viridis,21,0,0,0,0,0,21,2011,A1,6,2195,A12011Hesperotettix viridis,209,371.3233097
225,Hesperotettix viridis,23,0,0,0,0,0,23,2011,A1,6,2195,A12011Hesperotettix viridis,209,371.3233097
245,Hesperotettix viridis,17,0,0,0,0,0,17,2011,A1,6,2195,A12011Hesperotettix viridis,209,371.3233097
210,Melanoplus bivittatus,5,4,2,3,1,0,15,1958,A1,4.6,2195,A11958Melanoplus bivittatus,NA,NA
241,Melanoplus bivittatus,4,2,2,0,0,0,8,1958,A1,5.25,2195,A11958Melanoplus bivittatus,NA,NA
183,Melanoplus bivittatus,0,0,1,3,4,3,11,1959,A1,2.181818182,2195,A11959Melanoplus bivittatus,218,540.9255082
209,Melanoplus bivittatus,6,2,1,1,0,0,10,1959,A1,5.3,2195,A11959Melanoplus bivittatus,218,540.9255082
216,Melanoplus bivittatus,8,0,1,0,0,0,9,1959,A1,5.777777778,2195,A11959Melanoplus bivittatus,218,540.9255082
223,Melanoplus bivittatus,2,0,1,0,0,0,3,1959,A1,5.333333333,2195,A11959Melanoplus bivittatus,218,540.9255082
231,Melanoplus bivittatus,5,1,0,1,0,0,7,1959,A1,5.428571429,2195,A11959Melanoplus bivittatus,218,540.9255082
237,Melanoplus bivittatus,6,1,0,0,0,0,7,1959,A1,5.857142857,2195,A11959Melanoplus bivittatus,218,540.9255082
243,Melanoplus bivittatus,2,1,1,0,0,0,4,1959,A1,5.25,2195,A11959Melanoplus bivittatus,218,540.9255082
250,Melanoplus bivittatus,4,1,1,0,0,0,6,1959,A1,5.5,2195,A11959Melanoplus bivittatus,218,540.9255082
257,Melanoplus bivittatus,3,0,0,0,0,0,3,1959,A1,6,2195,A11959Melanoplus bivittatus,218,540.9255082
175,Melanoplus confusus,8,0,0,0,0,0,8,1958,A1,6,2195,A11958Melanoplus confusus,NA,NA
183,Melanoplus confusus,5,0,0,0,0,0,5,1958,A1,6,2195,A11958Melanoplus confusus,NA,NA
210,Melanoplus confusus,8,0,0,0,0,0,8,1958,A1,6,2195,A11958Melanoplus confusus,NA,NA
241,Melanoplus confusus,3,0,0,0,0,0,3,1958,A1,6,2195,A11958Melanoplus confusus,NA,NA
149,Melanoplus confusus,0,0,0,0,5,18,23,1959,A1,1.217391304,2195,A11959Melanoplus confusus,184,271.6376419
160,Melanoplus confusus,0,0,3,3,18,22,46,1959,A1,1.717391304,2195,A11959Melanoplus confusus,184,271.6376419
167,Melanoplus confusus,3,4,0,0,0,0,7,1959,A1,5.428571429,2195,A11959Melanoplus confusus,184,271.6376419
174,Melanoplus confusus,4,5,2,0,0,0,11,1959,A1,5.181818182,2195,A11959Melanoplus confusus,184,271.6376419
183,Melanoplus confusus,11,1,2,0,0,0,14,1959,A1,5.642857143,2195,A11959Melanoplus confusus,184,271.6376419
195,Melanoplus confusus,4,0,0,0,0,0,4,1959,A1,6,2195,A11959Melanoplus confusus,184,271.6376419
202,Melanoplus confusus,9,0,0,0,0,0,9,1959,A1,6,2195,A11959Melanoplus confusus,184,271.6376419
209,Melanoplus confusus,9,0,0,0,0,0,9,1959,A1,6,2195,A11959Melanoplus confusus,184,271.6376419
216,Melanoplus confusus,7,0,0,0,0,0,7,1959,A1,6,2195,A11959Melanoplus confusus,184,271.6376419
230,Melanoplus confusus,6,0,0,0,0,0,6,1959,A1,6,2195,A11959Melanoplus confusus,184,271.6376419
237,Melanoplus confusus,14,0,0,0,0,0,14,1959,A1,6,2195,A11959Melanoplus confusus,184,271.6376419
241,Melanoplus dawsoni,4,0,0,0,0,0,4,1958,A1,6,2195,A11958Melanoplus dawsoni,NA,NA
175,Melanoplus boulderensis,16,7,1,0,0,0,24,1958,A1,5.625,2195,A11958Melanoplus boulderensis,NA,NA
183,Melanoplus boulderensis,7,1,1,0,0,0,9,1958,A1,5.666666667,2195,A11958Melanoplus boulderensis,NA,NA
210,Melanoplus boulderensis,24,0,0,0,0,0,24,1958,A1,6,2195,A11958Melanoplus boulderensis,NA,NA
241,Melanoplus boulderensis,15,0,0,0,0,0,15,1958,A1,6,2195,A11958Melanoplus boulderensis,NA,NA
149,Melanoplus boulderensis,0,0,0,1,6,8,15,1959,A1,1.533333333,2195,A11959Melanoplus boulderensis,179,241.6376419
160,Melanoplus boulderensis,0,0,2,6,2,0,10,1959,A1,3,2195,A11959Melanoplus boulderensis,179,241.6376419
167,Melanoplus boulderensis,0,6,9,0,0,0,15,1959,A1,4.4,2195,A11959Melanoplus boulderensis,179,241.6376419
174,Melanoplus boulderensis,5,9,0,0,0,0,14,1959,A1,5.357142857,2195,A11959Melanoplus boulderensis,179,241.6376419
183,Melanoplus boulderensis,23,3,0,0,0,0,26,1959,A1,5.884615385,2195,A11959Melanoplus boulderensis,179,241.6376419
195,Melanoplus boulderensis,11,0,0,0,0,0,11,1959,A1,6,2195,A11959Melanoplus boulderensis,179,241.6376419
202,Melanoplus boulderensis,24,2,0,0,0,0,26,1959,A1,5.923076923,2195,A11959Melanoplus boulderensis,179,241.6376419
209,Melanoplus boulderensis,15,0,0,0,0,0,15,1959,A1,6,2195,A11959Melanoplus boulderensis,179,241.6376419
216,Melanoplus boulderensis,12,0,0,0,0,0,12,1959,A1,6,2195,A11959Melanoplus boulderensis,179,241.6376419
223,Melanoplus boulderensis,13,0,0,0,0,0,13,1959,A1,6,2195,A11959Melanoplus boulderensis,179,241.6376419
230,Melanoplus boulderensis,5,0,0,0,0,0,5,1959,A1,6,2195,A11959Melanoplus boulderensis,179,241.6376419
237,Melanoplus boulderensis,20,0,0,0,0,0,20,1959,A1,6,2195,A11959Melanoplus boulderensis,179,241.6376419
243,Melanoplus boulderensis,6,0,0,0,0,0,6,1959,A1,6,2195,A11959Melanoplus boulderensis,179,241.6376419
250,Melanoplus boulderensis,5,0,0,0,0,0,5,1959,A1,6,2195,A11959Melanoplus boulderensis,179,241.6376419
257,Melanoplus boulderensis,7,0,0,0,0,0,7,1959,A1,6,2195,A11959Melanoplus boulderensis,179,241.6376419
